Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'CS182-final-project'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# each encryption key's prompt has 1024 plaintext/ciphertext pairs
# 256 batch size * 2048 block size * 1 gradient_accumulation_steps = 524,288
batch_size = 256
block_size = 2048
gradient_accumulation_steps = 1

# this makes total number of tokens be ~524M, with ~262M input/output pairs
max_iters = 1000
lr_decay_iters = 1000

# eval stuff
eval_interval = 100
eval_iters = 50
log_interval = 1

# weight decay
weight_decay = 1e-1

Overriding: wandb_run_name = lr-1e-3
Overriding: learning_rate = 0.001
Overriding: batch_size = 64
Overriding: gradient_accumulation_steps = 1
Overriding: max_iters = 20000
Overriding: lr_decay_iters = 20000
Overriding: eval_interval = 5000
Overriding: eval_iters = 50
Overriding: log_interval = 1
Overriding: weight_decay = 0.1
tokens per iteration will be: 131,072
Using vocab size of 28 (a-z + separators)
/pscratch/sd/a/adityat/CS182-project/train.py:260: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Initializing a new model from scratch
number of parameters: 9.45M
num decayed parameter tensors: 50, with 9,968,640 parameters
num non-decayed parameter tensors: 25, with 6,400 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 323: loss 2.1670, time 166.23ms, mfu 33.49%
iter 324: loss 2.2041, time 166.26ms, mfu 33.48%
iter 325: loss 2.2035, time 167.13ms, mfu 33.46%
iter 326: loss 2.1524, time 167.24ms, mfu 33.43%
iter 327: loss 2.1180, time 167.20ms, mfu 33.41%
iter 328: loss 2.1321, time 166.58ms, mfu 33.40%
iter 329: loss 2.1584, time 165.86ms, mfu 33.41%
iter 330: loss 2.1488, time 165.45ms, mfu 33.43%
iter 331: loss 2.1240, time 167.06ms, mfu 33.41%
iter 332: loss 2.1389, time 169.24ms, mfu 33.35%
iter 333: loss 2.0941, time 166.14ms, mfu 33.36%
iter 334: loss 2.1570, time 166.71ms, mfu 33.35%
iter 335: loss 2.1948, time 167.41ms, mfu 33.34%
iter 336: loss 2.1782, time 166.02ms, mfu 33.35%
iter 337: loss 2.1222, time 166.46ms, mfu 33.35%
iter 338: loss 2.1675, time 166.45ms, mfu 33.35%
iter 339: loss 2.1844, time 167.34ms, mfu 33.34%
iter 340: loss 2.1726, time 165.64ms, mfu 33.35%
iter 341: loss 2.1915, time 165.78ms, mfu 33.37%
iter 342: loss 2.1234, time 165.47ms, mfu 33.39%
iter 343: loss 2.1203, time 165.07ms, mfu 33.41%
iter 344: loss 2.1937, time 168.57ms, mfu 33.37%
iter 345: loss 2.1607, time 165.78ms, mfu 33.38%
iter 346: loss 2.1134, time 165.01ms, mfu 33.41%
iter 347: loss 2.1363, time 166.39ms, mfu 33.41%
iter 348: loss 2.1342, time 166.01ms, mfu 33.41%
iter 349: loss 2.1404, time 166.07ms, mfu 33.41%
iter 350: loss 2.1461, time 168.11ms, mfu 33.38%
iter 351: loss 2.1310, time 164.67ms, mfu 33.41%
iter 352: loss 2.1145, time 165.39ms, mfu 33.43%
iter 353: loss 2.1665, time 168.09ms, mfu 33.39%
iter 354: loss 2.1661, time 166.59ms, mfu 33.38%
iter 355: loss 2.1153, time 165.14ms, mfu 33.41%
iter 356: loss 2.1208, time 169.76ms, mfu 33.34%
iter 357: loss 2.1532, time 167.34ms, mfu 33.32%
iter 358: loss 2.1962, time 166.99ms, mfu 33.32%
